State,Facility ID,Unit ID,Latitude,Longitude,Primary Fuel Type,Operating Status,Associated Generators & Nameplate Capacity (MWe)
PA,55337,0002,40.3509,-76.3658,Pipeline Natural Gas,Operating,"ST4 (230), CT2 (259.2)"
AR,55340,1,35.8619,-90.0253,Pipeline Natural Gas,Operating,"STG (281), CTG1 (199)"
AR,55340,2,35.8619,-90.0253,Pipeline Natural Gas,Operating,"CTG2 (199), STG (281)"
NM,55343,CTG1,32.2983,-107.78,Pipeline Natural Gas,Operating,"CTG1 (175), STG1 (300)"
NM,55343,CTG2,32.2983,-107.78,Pipeline Natural Gas,Operating,"CTG2 (175), STG1 (300)"
CA,55345,CTG-1,32.5733,-116.9153,Pipeline Natural Gas,Operating,"1-03 (290.7), 1-01 (198.9)"
CA,55345,CTG-2,32.5733,-116.9153,Pipeline Natural Gas,Operating,"1-03 (290.7), 1-02 (198.9)"
PA,55347,1,40.6383,-79.3503,Pipeline Natural Gas,Operating,1 (172)
PA,55347,2,40.6383,-79.3503,Pipeline Natural Gas,Operating,2 (172)
PA,55347,3,40.6383,-79.3503,Pipeline Natural Gas,Operating,3 (172)
PA,55347,4,40.6383,-79.3503,Pipeline Natural Gas,Operating,4 (172)
OH,55348,1,41.4774,-83.4616,Pipeline Natural Gas,Operating,1 (196.9)
OH,55348,2,41.4774,-83.4616,Pipeline Natural Gas,Operating,2 (196.9)
OH,55348,3,41.4774,-83.4616,Pipeline Natural Gas,Operating,3 (196.9)
OH,55348,4,41.4774,-83.4616,Pipeline Natural Gas,Operating,4 (196.9)
WV,55349,1,39.3328,-81.3639,Pipeline Natural Gas,Operating,1 (172)
WV,55349,2,39.3328,-81.3639,Pipeline Natural Gas,Operating,2 (172)
OH,55350,1A,40.0935,-82.0267,Pipeline Natural Gas,Operating,"3 (280.5), 1 (198.9)"
OH,55350,1B,40.0935,-82.0267,Pipeline Natural Gas,Operating,"2 (198.9), 3 (280.5)"
TX,55357,CTG1,29.4731,-95.6244,Pipeline Natural Gas,Operating,"CTG1 (200), STG1 (275.6)"
TX,55357,CTG2,29.4731,-95.6244,Pipeline Natural Gas,Operating,"STG1 (275.6), CTG2 (200)"
TX,55358,CT1,30.2588,-93.7353,Pipeline Natural Gas,Operating,"ST1 (156), CT1 (190)"
TX,55358,CT2,30.2588,-93.7353,Pipeline Natural Gas,Operating,"ST2 (156), CT2 (190)"
TX,55358,CT3,30.2588,-93.7353,Pipeline Natural Gas,Operating,"ST3 (156), CT3 (190)"
TX,55358,CT4,30.2588,-93.7353,Pipeline Natural Gas,Operating,"ST4 (156), CT4 (190)"
IN,55364,CT11,39.3922,-87.5103,Pipeline Natural Gas,Operating,"CT01 (159), ST1 (237.3)"
IN,55364,CT12,39.3922,-87.5103,Pipeline Natural Gas,Operating,"ST1 (237.3), CT02 (159)"
TX,55365,GT-1,29.702,-95.071,Pipeline Natural Gas,Operating,GT1 (44)
TX,55365,GT-2,29.702,-95.071,Pipeline Natural Gas,Operating,GT2 (44)
TX,55365,GT-3,29.702,-95.071,Pipeline Natural Gas,Operating,GT3 (44)
TX,55365,GT-4,29.702,-95.071,Pipeline Natural Gas,Operating,GT4 (44)
AZ,55372,CTG1,33.4759,-113.1133,Pipeline Natural Gas,Operating,"STG1 (160), CTG1 (281.7)"
AZ,55372,CTG2,33.4759,-113.1133,Pipeline Natural Gas,Operating,"STG2 (160), CTG2 (281.7)"
AZ,55372,CTG3,33.4759,-113.1133,Pipeline Natural Gas,Operating,"CTG3 (281.7), STG3 (160)"
NY,55375,CT1,40.7825,-73.8964,Pipeline Natural Gas,Operating,"CT1 (170), ST1 (180)"
NY,55375,CT2,40.7825,-73.8964,Pipeline Natural Gas,Operating,"CT2 (170), ST1 (180)"
NY,55375,CT3,40.7825,-73.8964,Pipeline Natural Gas,Operating,"ST2 (180), CT3 (170)"
NY,55375,CT4,40.7825,-73.8964,Pipeline Natural Gas,Operating,"ST2 (180), CT4 (170)"
PA,55377,8,39.7475,-79.8388,Pipeline Natural Gas,Operating,UNT8 (43.9)
PA,55377,9,39.7475,-79.8388,Pipeline Natural Gas,Operating,UNT9 (43.9)
AR,55380,CTG-1,33.2961,-92.5933,Pipeline Natural Gas,Operating,"STG1 (255), CTG1 (176)"
AR,55380,CTG-2,33.2961,-92.5933,Pipeline Natural Gas,Operating,"STG1 (255), CTG2 (176)"
AR,55380,CTG-3,33.2961,-92.5933,Pipeline Natural Gas,Operating,"STG2 (255), CTG3 (176)"
AR,55380,CTG-4,33.2961,-92.5933,Pipeline Natural Gas,Operating,"CTG4 (176), STG2 (255)"
AR,55380,CTG-5,33.2961,-92.5933,Pipeline Natural Gas,Operating,"CTG5 (176), STG3 (255)"
AR,55380,CTG-6,33.2961,-92.5933,Pipeline Natural Gas,Operating,"STG3 (255), CTG6 (176)"
AR,55380,CTG-7,33.2961,-92.5933,Pipeline Natural Gas,Operating,"CTG7 (176), STG4 (255)"
AR,55380,CTG-8,33.2961,-92.5933,Pipeline Natural Gas,Operating,"CTG8 (176), STG4 (255)"
VA,55381,CT-001,37.9892,-75.54,Diesel Oil,Operating,UNT1 (57.5)
VA,55381,CT-002,37.9892,-75.54,Diesel Oil,Operating,UNT2 (57.5)
VA,55381,CT-003,37.9892,-75.54,Diesel Oil,Operating,UNT3 (57.5)
VA,55381,CT-004,37.9892,-75.54,Diesel Oil,Operating,UNT4 (57.5)
VA,55381,CT-005,37.9892,-75.54,Diesel Oil,Operating,UNT5 (57.5)
VA,55381,CT-006,37.9892,-75.54,Diesel Oil,Operating,UNT6 (57.5)
VA,55381,CT-007,37.9892,-75.54,Diesel Oil,Operating,UNT7 (57.5)
GA,55382,CCCT1,34.7094,-84.9182,Pipeline Natural Gas,Operating,"1STG (302), 1GT1 (147)"
GA,55382,CCCT2,34.7094,-84.9182,Pipeline Natural Gas,Operating,"1GT2 (147), 1STG (302)"
GA,55382,CCCT3,34.7094,-84.9182,Pipeline Natural Gas,Operating,"2GT1 (147), 2STG (302)"
GA,55382,CCCT4,34.7094,-84.9182,Pipeline Natural Gas,Operating,"2STG (302), 2GT2 (147)"
SC,55386,B-1,33.8692,-81.0183,Pipeline Natural Gas,Operating,
SC,55386,B-2,33.8692,-81.0183,Pipeline Natural Gas,Operating,
SC,55386,B-3,33.8692,-81.0183,Pipeline Natural Gas,Operating,
SC,55386,CT-1,33.8692,-81.0183,Pipeline Natural Gas,Operating,"ST1 (274.5), CT1 (170)"
SC,55386,CT-2,33.8692,-81.0183,Pipeline Natural Gas,Operating,"ST1 (274.5), CT2 (170)"
WI,55391,CT-1,42.9767,-89.0492,Pipeline Natural Gas,Operating,CT-01 (172)
WI,55391,CT-2,42.9767,-89.0492,Pipeline Natural Gas,Operating,CT-02 (172)
WI,55391,CT-3,42.9767,-89.0492,Pipeline Natural Gas,Operating,CT-03 (172)
IL,55392,CT-1,42.4776,-87.895,Pipeline Natural Gas,Operating,CTG1 (160)
IL,55392,CT-2,42.4776,-87.895,Pipeline Natural Gas,Operating,CTG2 (160)
IL,55392,CT-3,42.4776,-87.895,Pipeline Natural Gas,Operating,CTG3 (160)
CA,55393,1,37.2169,-121.7439,Pipeline Natural Gas,Operating,"CTG1 (200), STG1 (235)"
CA,55393,2,37.2169,-121.7439,Pipeline Natural Gas,Operating,"STG1 (235), CTG2 (200)"
MS,55395,CT01,34.183,-90.5621,Pipeline Natural Gas,Operating,CT01 (76.6)
MS,55395,CT02,34.183,-90.5621,Pipeline Natural Gas,Operating,CT02 (76.6)
MS,55395,CT03,34.183,-90.5621,Pipeline Natural Gas,Operating,CT03 (76.6)
MS,55395,CT04,34.183,-90.5621,Pipeline Natural Gas,Operating,CT04 (76.6)
OH,55397,CT1,39.5798,-81.6571,Pipeline Natural Gas,Operating,"ST1 (317.1), CT1 (198.9)"
OH,55397,CT2,39.5798,-81.6571,Pipeline Natural Gas,Operating,"CT2 (198.9), ST1 (317.1)"
CA,55400,CTG-1,35.2802,-119.4699,Pipeline Natural Gas,Operating,"STG (225), CTG1 (199)"
CA,55400,CTG-2,35.2802,-119.4699,Pipeline Natural Gas,Operating,"CTG2 (199), STG (225)"
OH,55401,CT-1,39.0839,-82.3328,Pipeline Natural Gas,Operating,CT-1 (209)
OH,55401,CT-2,39.0839,-82.3328,Pipeline Natural Gas,Operating,CT-2 (209)
OH,55401,CT-3,39.0839,-82.3328,Pipeline Natural Gas,Operating,CT-3 (209)
OH,55401,CT-4,39.0839,-82.3328,Pipeline Natural Gas,Operating,CT-4 (209)
OH,55401,CT-5,39.0839,-82.3328,Pipeline Natural Gas,Operating,CT-5 (209)
MI,55402,CT1,43.1864,-84.8429,Pipeline Natural Gas,Operating,CT1 (170)
MI,55402,CT2,43.1864,-84.8429,Pipeline Natural Gas,Operating,CT2 (170)
MI,55402,CT3,43.1864,-84.8429,Pipeline Natural Gas,Operating,CT3 (170)
MI,55402,CT4,43.1864,-84.8429,Pipeline Natural Gas,Operating,CT4 (170)
LA,55404,COG01,30.2292,-91.065,Pipeline Natural Gas,Operating,"CTG1 (187), STG (196)"
LA,55404,COG02,30.2292,-91.065,Pipeline Natural Gas,Operating,"STG (196), CTG2 (187)"
NY,55405,1,42.2728,-73.8492,Pipeline Natural Gas,Operating,"CT1 (300), ST1 (141)"
NY,55405,2,42.2728,-73.8492,Pipeline Natural Gas,Operating,"ST2 (141), CT2 (300)"
NY,55405,3,42.2728,-73.8492,Pipeline Natural Gas,Operating,"CT3 (300), ST3 (141)"
GA,55406,1,32.2792,-81.2842,Pipeline Natural Gas,Operating,"UNT1 (199.4), STG (197.8)"
GA,55406,2,32.2792,-81.2842,Pipeline Natural Gas,Operating,"STG (197.8), UNT2 (199.4)"
AL,55409,CT1,33.5883,-85.9731,Pipeline Natural Gas,Operating,CAL1 (187)
AL,55409,CT2,33.5883,-85.9731,Pipeline Natural Gas,Operating,CAL2 (187)
AL,55409,CT3,33.5883,-85.9731,Pipeline Natural Gas,Operating,CAL3 (187)
AL,55409,CT4,33.5883,-85.9731,Pipeline Natural Gas,Operating,CAL4 (187)
AL,55411,CT1,33,-85.9031,Pipeline Natural Gas,Operating,"HECS (306), HEC1 (258.4)"
AL,55411,CT2,33,-85.9031,Pipeline Natural Gas,Operating,"HECS (306), HEC2 (258.4)"
FL,55412,CT1,28.0525,-81.8083,Pipeline Natural Gas,Operating,"OECS (260), OEC1 (192.1)"
FL,55412,CT2,28.0525,-81.8083,Pipeline Natural Gas,Operating,"OECS (260), OEC2 (192.1)"
FL,55414,GT101,28.3665,-82.5591,Pipeline Natural Gas,Operating,G101 (171)
FL,55414,GT201,28.3665,-82.5591,Pipeline Natural Gas,Operating,G201 (171)
FL,55414,GT301,28.3665,-82.5591,Pipeline Natural Gas,Operating,G301 (171)
FL,55415,GT101,27.5242,-81.9236,Pipeline Natural Gas,Operating,G101 (170)
FL,55415,GT201,27.5242,-81.9236,Pipeline Natural Gas,Operating,G201 (170)
FL,55415,GT301,27.5242,-81.9236,Pipeline Natural Gas,Operating,G301 (170)
FL,55415,GT401,27.5242,-81.9236,Pipeline Natural Gas,Operating,G401 (170)
IL,55417,CT-01,38.6996,-88.5392,Pipeline Natural Gas,Operating,CT01 (114)
IL,55417,CT-02,38.6996,-88.5392,Pipeline Natural Gas,Operating,CT02 (114)
IL,55417,CT-03,38.6996,-88.5392,Pipeline Natural Gas,Operating,CT03 (114)
IL,55417,CT-04,38.6996,-88.5392,Pipeline Natural Gas,Operating,CT04 (114)
AR,55418,CT-1,34.2963,-92.8683,Pipeline Natural Gas,Operating,"ST1 (317), CT1 (198.9)"
AR,55418,CT-2,34.2963,-92.8683,Pipeline Natural Gas,Operating,"CT2 (198.9), ST1 (317)"
LA,55419,500,30.3215,-91.2392,Natural Gas,Operating,"G500 (171.1), ST5 (195)"
LA,55419,600,30.3215,-91.2392,Natural Gas,Operating,"ST5 (195), G600 (171.1)"
LA,55419,700,30.3215,-91.2392,Natural Gas,Operating,"G700 (171.1), ST5 (195)"
LA,55419,800,30.3215,-91.2392,Natural Gas,Operating,"ST5 (195), G800 (171.1)"
LA,55433,CTG-1,30.2825,-92.5994,Pipeline Natural Gas,Operating,0001 (110)
LA,55433,CTG-2,30.2825,-92.5994,Pipeline Natural Gas,Operating,0002 (110)
LA,55433,CTG-3,30.2825,-92.5994,Pipeline Natural Gas,Operating,0003 (110)
LA,55433,CTG-4,30.2825,-92.5994,Pipeline Natural Gas,Operating,0004 (110)
IL,55438,CT01,41.9997,-88.2445,Pipeline Natural Gas,Operating,CT01 (135)
IL,55438,CT02,41.9997,-88.2445,Pipeline Natural Gas,Operating,CT02 (135)
IL,55438,CT03,41.9997,-88.2445,Pipeline Natural Gas,Operating,CT03 (135)
IL,55438,CT04,41.9997,-88.2445,Pipeline Natural Gas,Operating,CT04 (135)
VA,55439,CTGDB1,37.8667,-78.3813,Pipeline Natural Gas,Operating,"STG1 (396.2), CTG1 (183.3)"
VA,55439,CTGDB2,37.8667,-78.3813,Pipeline Natural Gas,Operating,"STG1 (396.2), CTG2 (183.3)"
VA,55439,CTGDB3,37.8667,-78.3813,Pipeline Natural Gas,Operating,"CTG3 (183.3), STG1 (396.2)"
AL,55440,CTGDB1,32.6503,-86.7386,Pipeline Natural Gas,Operating,"ST1 (390.1), CTG1 (183.3)"
AL,55440,CTGDB2,32.6503,-86.7386,Pipeline Natural Gas,Operating,"ST1 (390.1), CTG2 (183.3)"
AL,55440,CTGDB3,32.6503,-86.7386,Pipeline Natural Gas,Operating,"CTG3 (183.3), ST1 (390.1)"
MO,55447,CT01,39.0183,-92.2633,Pipeline Natural Gas,Operating,CT01 (48)
MO,55447,CT02,39.0183,-92.2633,Pipeline Natural Gas,Operating,CT02 (48)
MO,55447,CT03,39.0183,-92.2633,Pipeline Natural Gas,Operating,CT03 (48)
MO,55447,CT04,39.0183,-92.2633,Pipeline Natural Gas,Operating,CT04 (48)
MS,55451,CTG-1,34.8358,-89.2017,Pipeline Natural Gas,Operating,"CTG1 (178.5), STG1 (156)"
MS,55451,CTG-2,34.8358,-89.2017,Pipeline Natural Gas,Operating,"CTG2 (178.5), STG2 (156)"
MS,55451,CTG-3,34.8358,-89.2017,Pipeline Natural Gas,Operating,"STG3 (156), CTG3 (178.5)"
CO,55453,1,38.5569,-104.6875,Pipeline Natural Gas,Operating,S1 (43)
CO,55453,2,38.5569,-104.6875,Pipeline Natural Gas,Operating,S2 (43)
CO,55453,3,38.5569,-104.6875,Pipeline Natural Gas,Operating,S3 (43)
CO,55453,4,38.5569,-104.6875,Pipeline Natural Gas,Operating,S4 (43)
CO,55453,5,38.5569,-104.6875,Pipeline Natural Gas,Operating,S5 (43)
CO,55453,6,38.5569,-104.6875,Pipeline Natural Gas,Operating,S6 (43)
AZ,55455,CC1A,33.33,-112.84,Pipeline Natural Gas,Operating,"ST1 (204), CT1A (182)"
AZ,55455,CC1B,33.33,-112.84,Pipeline Natural Gas,Operating,"ST1 (204), CT1B (182)"
AZ,55455,CC2A,33.33,-112.84,Pipeline Natural Gas,Operating,"ST2 (204), CT2A (182)"
AZ,55455,CC2B,33.33,-112.84,Pipeline Natural Gas,Operating,"CT2B (182), ST2 (204)"
OK,55457,CT1,35.2979,-97.5896,Pipeline Natural Gas,Operating,"CT1 (150.1), ST1 (168.3)"
OK,55457,CT2,35.2979,-97.5896,Pipeline Natural Gas,Operating,"ST1 (168.3), CT2 (150.1)"
MI,55460,EUCT1,41.8621,-86.2213,Pipeline Natural Gas,Operating,"CT1 (370.6), ST1 (368.1)"
MI,55460,EUCT2,41.8621,-86.2213,Pipeline Natural Gas,Operating,"CT2 (370.6), ST1 (368.1)"
OK,55463,CT-01,35.6853,-97.2242,Pipeline Natural Gas,Operating,"ST01 (159.5), CT01 (198.9)"
OK,55463,CT-02,35.6853,-97.2242,Pipeline Natural Gas,Operating,"CT02 (198.9), ST02 (159.5)"
OK,55463,CT-03,35.6853,-97.2242,Pipeline Natural Gas,Operating,"CT03 (198.9), ST03 (159.5)"
OK,55463,CT-04,35.6853,-97.2242,Pipeline Natural Gas,Operating,"CT04 (198.9), ST04 (159.5)"
TX,55464,CTG1,29.7153,-95.1361,Pipeline Natural Gas,Operating,"STG1 (276), CTG1 (180)"
TX,55464,CTG2,29.7153,-95.1361,Pipeline Natural Gas,Operating,"CTG2 (180), STG1 (276)"
TX,55464,CTG3,29.7153,-95.1361,Pipeline Natural Gas,Operating,"CTG3 (180), STG1 (276)"
TX,55464,CTG4,29.7153,-95.1361,Pipeline Natural Gas,Operating,"STG1 (276), CTG4 (180)"
TX,55464,CTG5,29.7153,-95.1361,Pipeline Natural Gas,Operating,"CTG5 (180), STG1 (276)"
LA,55467,CTGEN1,32.7056,-92.0697,Pipeline Natural Gas,Operating,"STG1 (122), CTG1 (179.3)"
LA,55467,CTGEN2,32.7056,-92.0697,Pipeline Natural Gas,Operating,"STG2 (122), CTG2 (179.3)"
LA,55467,CTGEN3,32.7056,-92.0697,Pipeline Natural Gas,Operating,"CTG3 (179.3), STG3 (122)"
TX,55470,EPN801,29.3775,-94.9328,Pipeline Natural Gas,Operating,"ST1 (110), TR1 (167), ST805 (250)"
TX,55470,EPN802,29.3775,-94.9328,Pipeline Natural Gas,Operating,"ST805 (250), TR2 (167), ST1 (110)"
TX,55470,EPN803,29.3775,-94.9328,Pipeline Natural Gas,Operating,"ST1 (110), TR3 (167), ST805 (250)"
WY,55477,CT2,44.2853,-105.3841,Pipeline Natural Gas,Operating,GT2 (40)
SD,55478,CT1,44.1212,-103.2608,Pipeline Natural Gas,Operating,0001 (44)
WY,55479,001,44.2862,-105.3843,Coal,Operating,0001 (100)
TX,55480,U1,32.7563,-96.4916,Pipeline Natural Gas,Operating,"ST1 (414), U1 (172)"
TX,55480,U2,32.7563,-96.4916,Pipeline Natural Gas,Operating,"U2 (172), ST1 (414)"
TX,55480,U3,32.7563,-96.4916,Pipeline Natural Gas,Operating,"ST1 (414), U3 (172)"
TX,55480,U4,32.7563,-96.4916,Pipeline Natural Gas,Operating,"ST2 (414), U4 (172)"
TX,55480,U5,32.7563,-96.4916,Pipeline Natural Gas,Operating,"ST2 (414), U5 (169.8)"
TX,55480,U6,32.7563,-96.4916,Pipeline Natural Gas,Operating,"U6 (169.8), ST2 (414)"
AZ,55481,1,33.3451,-112.8638,Pipeline Natural Gas,Operating,"ST1 (321), GT1 (170)"
AZ,55481,2,33.3451,-112.8638,Pipeline Natural Gas,Operating,"ST1 (321), GT2 (170)"
AZ,55481,5,33.3451,-112.8638,Pipeline Natural Gas,Operating,"GT3 (170), ST2 (321)"
AZ,55481,6,33.3451,-112.8638,Pipeline Natural Gas,Operating,"GT4 (170), ST2 (321)"
WA,55482,CT-1,45.8114,-120.833,Pipeline Natural Gas,Operating,"G1 (170), G2 (114.3)"
LA,55486,CTG01,30.7914,-89.9092,Pipeline Natural Gas,Operating,CTG1 (207)
LA,55486,CTG02,30.7914,-89.9092,Pipeline Natural Gas,Operating,CTG2 (207)
IL,55496,CT-01,40.1083,-88.5986,Pipeline Natural Gas,Operating,CT01 (114)
IL,55496,CT-02,40.1083,-88.5986,Pipeline Natural Gas,Operating,CT02 (114)
IL,55496,CT-03,40.1083,-88.5986,Pipeline Natural Gas,Operating,CT03 (114)
IL,55496,CT-04,40.1083,-88.5986,Pipeline Natural Gas,Operating,CT04 (114)
IL,55496,CT-05,40.1083,-88.5986,Pipeline Natural Gas,Operating,CT05 (114)
IL,55496,CT-06,40.1083,-88.5986,Pipeline Natural Gas,Operating,CT06 (114)
CA,55499,GT-1,38.3989,-121.9239,Pipeline Natural Gas,Operating,CPP1 (60.5)
CA,55499,GT-2,38.3989,-121.9239,,Operating,CPP1 (60.5)
OK,55501,CTGDB1,34.6831,-95.9349,Pipeline Natural Gas,Operating,"CTG1 (183.9), STG1 (317.2)"
OK,55501,CTGDB2,34.6831,-95.9349,Pipeline Natural Gas,Operating,"CTG2 (183.9), STG1 (317.2)"
OK,55501,CTGDB3,34.6831,-95.9349,Pipeline Natural Gas,Operating,"CTG3 (183.9), STG2 (317.2)"
OK,55501,CTGDB4,34.6831,-95.9349,Pipeline Natural Gas,Operating,"CTG4 (183.9), STG2 (317.2)"
IN,55502,1,39.0913,-84.8667,Pipeline Natural Gas,Operating,"0100 (268), 1100 (174)"
IN,55502,2,39.0913,-84.8667,Pipeline Natural Gas,Operating,"1200 (174), 0100 (268)"
IN,55502,3,39.0913,-84.8667,Pipeline Natural Gas,Operating,"2100 (174), 0200 (268)"
IN,55502,4,39.0913,-84.8667,Pipeline Natural Gas,Operating,"0200 (268), 2200 (174)"
OH,55503,1,39.5314,-81.7172,Pipeline Natural Gas,Operating,"ST1 (399), CTG1 (174.2)"
OH,55503,2,39.5314,-81.7172,Pipeline Natural Gas,Operating,"CTG2 (174.2), ST1 (399)"
OH,55503,3,39.5314,-81.7172,Pipeline Natural Gas,Operating,"CTG3 (174.2), ST1 (399)"
CO,55504,L1,39.2038,-103.7005,Pipeline Natural Gas,Operating,L1 (82)
CO,55504,L2,39.2038,-103.7005,Pipeline Natural Gas,Operating,L2 (82)
CO,55505,BR1,39.9414,-104.6817,Pipeline Natural Gas,Operating,BR1 (82)
CO,55505,BR2,39.9414,-104.6817,Pipeline Natural Gas,Operating,BR2 (82)
CA,55508,GT-1,36.6531,-120.5797,Pipeline Natural Gas,Operating,CPP2 (60.5)
CA,55508,GT-2,36.6531,-120.5797,,Operating,CPP2 (60.5)
CA,55510,GT-1,32.5622,-116.9433,Pipeline Natural Gas,Operating,CPP4 (60.5)
CA,55510,GT-2,32.5622,-116.9433,,Operating,CPP4 (60.5)
CA,55512,GT-1,32.7971,-116.972,Pipeline Natural Gas,Operating,CPP6 (48.7)
CA,55512,GT-2,32.7971,-116.972,,Operating,CPP6 (48.7)
CA,55513,GT-1,33.1221,-117.117,Pipeline Natural Gas,Operating,CPP7 (58.9)
CA,55513,GT-2,33.1221,-117.117,,Operating,CPP7 (58.9)
NV,55514,CTG01,36.4178,-114.9622,Pipeline Natural Gas,Operating,"CTG1 (174), STG1 (252.6)"
NV,55514,CTG02,36.4178,-114.9622,Pipeline Natural Gas,Operating,"STG1 (252.6), CTG2 (174)"
PA,55516,CTG1,39.8592,-79.9182,Pipeline Natural Gas,Operating,"STG1 (317.1), CTG1 (163.5)"
PA,55516,CTG2,39.8592,-79.9182,Pipeline Natural Gas,Operating,"STG1 (317.1), CTG2 (163.5)"
CT,55517,CT01,41.4486,-72.8358,Pipeline Natural Gas,Operating,CTG1 (45)
CT,55517,CT02,41.4486,-72.8358,Pipeline Natural Gas,Operating,CTG2 (45)
CT,55517,CT03,41.4486,-72.8358,Pipeline Natural Gas,Operating,CTG3 (45)
CT,55517,CT04,41.4486,-72.8358,Pipeline Natural Gas,Operating,CTG4 (45)
CT,55517,CT05,41.4486,-72.8358,Pipeline Natural Gas,Operating,CTG5 (45)
CT,55517,CT06,41.4486,-72.8358,Pipeline Natural Gas,Operating,CT06 (50)
CT,55517,CT07,41.4486,-72.8358,Pipeline Natural Gas,Operating,CT07 (50)
CA,55518,CTG1,34.5953,-117.3647,Pipeline Natural Gas,Operating,"CTG1 (177), STG1 (330)"
CA,55518,CTG2,34.5953,-117.3647,Pipeline Natural Gas,Operating,"STG2 (330), CTG2 (177)"
CA,55518,CTG3,34.5953,-117.3647,Pipeline Natural Gas,Operating,"STG3 (330), CTG3 (177)"
AZ,55522,CT01,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT1 (45)
AZ,55522,CT02,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT2 (45)
AZ,55522,CT03,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT3 (45)
AZ,55522,CT04,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT4 (45)
AZ,55522,CT05,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT5 (45)
AZ,55522,CT06,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT6 (45)
AZ,55522,CT07,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT7 (45)
AZ,55522,CT08,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT8 (45)
AZ,55522,CT09,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT9 (45)
AZ,55522,CT10,32.9285,-111.5899,Pipeline Natural Gas,Operating,CT10 (45)
PA,55524,1,39.738,-76.3072,Pipeline Natural Gas,Operating,"STG1 (200), CTG1 (120)"
PA,55524,2,39.738,-76.3072,Pipeline Natural Gas,Operating,"CTG2 (120), STG1 (200)"
PA,55524,3,39.738,-76.3072,Pipeline Natural Gas,Operating,"STG1 (200), CTG3 (120)"
PA,55524,5,39.738,-76.3072,Pipeline Natural Gas,Operating,"STG2 (419.6), CTG5 (234.9)"
PA,55524,6,39.738,-76.3072,Pipeline Natural Gas,Operating,"CTG6 (234.9), STG2 (419.6)"
CA,55538,CTG1,33.1261,-117.1172,Pipeline Natural Gas,Operating,1 (46.5)
CA,55540,1A,32.5914,-117.0586,Pipeline Natural Gas,Operating,GEN1 (44)
CA,55540,1B,32.5914,-117.0586,Pipeline Natural Gas,Operating,GEN1 (44)
CA,55541,1,33.9114,-116.5533,Pipeline Natural Gas,Operating,CTG1 (49.9)
CA,55541,2,33.9114,-116.5533,Pipeline Natural Gas,Operating,CTG2 (49.9)
CA,55541,3,33.9114,-116.5533,Pipeline Natural Gas,Operating,CTG3 (49.9)
CA,55542,1,32.5672,-116.9444,Pipeline Natural Gas,Operating,CTG1 (49.9)
CA,55542,2,32.5672,-116.9444,Pipeline Natural Gas,Operating,CTG2 (49.9)
OR,55544,GT1,42.1727,-121.8144,Pipeline Natural Gas,Operating,GT1 (29.4)
OR,55544,GT2,42.1727,-121.8144,Pipeline Natural Gas,Operating,GT2 (29.4)
OR,55544,GT3,42.1727,-121.8144,Pipeline Natural Gas,Operating,GT3 (29.4)
OR,55544,GT4,42.1727,-121.8144,Pipeline Natural Gas,Operating,GT4 (29.4)
WI,55558,B06,44.2717,-88.3011,Pipeline Natural Gas,Operating,"GEN1 (48), GEN2 (5)"
LA,55620,1-1,32.6914,-92.0192,Pipeline Natural Gas,Operating,"ST-1 (237), CT-1 (210.5)"
LA,55620,1-2,32.6914,-92.0192,Pipeline Natural Gas,Operating,"ST-1 (237), CT-2 (210.5)"
LA,55620,2-1,32.6914,-92.0192,Pipeline Natural Gas,Operating,2-CT (183)
UT,55622,U1,40.6663,-112.031,Pipeline Natural Gas,Operating,U1 (43.4)
UT,55622,U2,40.6663,-112.031,Pipeline Natural Gas,Operating,U2 (43.4)
UT,55622,U3,40.6663,-112.031,Pipeline Natural Gas,Operating,U3 (43.4)
UT,55622,U4,40.6663,-112.031,Pipeline Natural Gas,Operating,U4 (43.4)
UT,55622,U5,40.6663,-112.031,Pipeline Natural Gas,Operating,U5 (43.4)
CA,55625,UNIT1,38.2419,-121.8551,Pipeline Natural Gas,Operating,CT1 (47)
CA,55626,UNIT1,38.2216,-121.8683,Pipeline Natural Gas,Operating,CT1 (47)
CA,55627,UNIT1,38.2271,-121.844,Pipeline Natural Gas,Operating,CT1 (47)
IL,55640,CT01,41.4426,-87.7515,Pipeline Natural Gas,Operating,G1 (45)
IL,55640,CT02,41.4426,-87.7515,Pipeline Natural Gas,Operating,G2 (45)
IL,55640,CT03,41.4426,-87.7515,Pipeline Natural Gas,Operating,G3 (45)
IL,55640,CT04,41.4426,-87.7515,Pipeline Natural Gas,Operating,G4 (45)
IL,55640,CT05,41.4426,-87.7515,Pipeline Natural Gas,Operating,G5 (45)
IL,55640,CT06,41.4426,-87.7515,Pipeline Natural Gas,Operating,G6 (45)
IL,55640,CT07,41.4426,-87.7515,Pipeline Natural Gas,Operating,G7 (45)
IL,55640,CT08,41.4426,-87.7515,Pipeline Natural Gas,Operating,G8 (45)
